0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2633728791079175	0.0	-2.5093259389136464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9352212437100087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.5735760149074243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.417759414514731	0.0	2.4319650118412754	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	1.8719412075019661	0.0	0.0	-2.8786575965862626	0.0	0.0	0.0	-4.0825425185315005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5983790921781607	0.0	0.0	2.996986805970861	0.0	0.0	6.308335343072235	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.637520210174596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.431995385565984	0.0	0.0	8.537875898360335	0.0	0.0	0.0	0.0	0.0
0.0	7.634889848417349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.144728398530542	-7.6874626396838925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3.649100157293211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4406646094996916	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.58951246604946	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.899305600805904	0.0	0.0	5.388643338679341	0.0	0.0	-7.026778041120513	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-1.6781826342010313	0.0	0.0	0.0	-2.8476490175933917	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5593262832226802	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-17.85535723100906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.12899370483355	0.0	0.0	0.0	0.0	0.0	-26.135917366638214	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-1.484240450865182	0.0	0.0	0.0	-2.1640498405416215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.609164241084187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	2.4480410574377705	0.0	-4.038174160811018	0.0	0.0	0.0	-6.3135679887853895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	1.9598032129033758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.691555439570824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2172508362232364	0.0
0.0	0.0	0.0	0.0	-5.007670424917918	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4341251389412766	-2.947687459619672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.32239316565049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.373405869947351	0.0	0.0	4.204027274037593	0.0	0.0	0.0	0.0	0.0
0.0	0.0	-17.85535723100906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.12899370483355	0.0	0.0	0.0	0.0	0.0	-26.135917366638214	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-2.6600255835809614	0.0	0.0	0.0	-2.7409836225393747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.599734553964134	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.332135160550762	0.0	16.801778125905532	4.380901570336416	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0966462894166136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2363986653314276	0.0	0.0	0.0	1.3930753488994123	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9414390021327275	0.0	0.0	-2.326268895639837	2.5777845980911014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.7846288436478681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0611301189313473	0.0	0.0	0.0	1.6538558704518123	0.0	0.0	0.0	0.0	0.0
-5.172045105648085	0.0	0.0	0.0	0.0	0.0	0.0	-12.645171502688044	0.0	8.54317064553829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-4.892389929065531	0.0	0.0	0.0	-5.5897828787412225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2816542418682526	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-3.5153162132613343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.775139149483646	0.0	0.0	0.0	5.76781417262518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.00257969760798	0.0	3.8941412110094475	0.0	0.0	0.0	-5.56701804301982	0.0
0.0	0.0	0.0	0.0	0.0	0.0	-2.1199293871837983	0.0	0.0	0.0	-4.845430114315847	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.9655976045593206	0.0	0.0	0.0	0.0	0.0
0.0	18.179053817049187	0.0	0.0	0.0	0.0	15.050739325204455	0.0	0.0	0.0	14.998155983064198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.0110442829155653	0.0	0.0	-2.6633119599708164	0.0	0.0	0.0	0.0	0.0	5.184777579717371	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0612054509381252	0.0	0.0	0.0	1.3230153596387872	0.0	0.0	0.0	0.0	1.2368048072844122
-5.883035364906531	11.3215866648341	0.0	0.0	-7.312413242319399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4164786731653214	0.0	0.0	0.0	2.186843860108881	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8851501395051045	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.6341247231601597	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.671118352511203	0.0	1.9850667213165343	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.130664992843285	0.0	0.0	0.0	1.980571763269888	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.739574000103541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.45692199854807	0.0	0.0	-3.2259823985980454	3.1845643547434097	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	-4.885800317226184	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.576891564681233	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.181150300126693	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8231112127385576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5966244853762535	2.2411868112058624	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.0	0.0	0.0	0.0	2.4315383219876288	0.0	0.0	0.0	0.0	0.0	0.0	-2.04178688507345	0.0	0.0	0.0	-1.667790118025002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
